metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1763477615.0087,elite,141.8029969636,1761067544.3175,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764696830,1765216684.5075,80,http,102.177.176.230:80,False,126.53684616089,27353,598,97.860541662195,102.177.176.230
True,1765087592.9171,elite,146.24942440382,1764741545.5018,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764741546,1765216684.0663,80,http,108.162.193.123:80,False,484.64226722717,3125,1,99.968010236724,108.162.193.123
True,1763478653.2479,elite,116.20123975115,1742333383.7696,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663787,1765216684.0316,80,http,102.177.176.237:80,False,351.49526596069,92906,2147,97.74126013908,102.177.176.237
True,1763481481.4985,elite,127.32294312461,1756296783.9901,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764765523,1765216683.996,80,http,102.177.176.187:80,False,197.68023490906,57285,1256,97.854495140158,102.177.176.187
True,1763483543.6203,elite,119.26861734764,1753338242.9075,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764831342,1765216683.9365,80,http,216.205.52.204:80,False,159.76500511169,80048,176,99.780614280016,216.205.52.204
True,1765208700.5126,elite,148.52791462304,1765208700.5126,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765208701,1765216683.7607,80,http,141.101.113.214:80,False,12.046575546265,53,0,100.0,141.101.113.214
True,1765082007.422,elite,115.90122697954,1742779371.5875,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663857,1765216683.5821,80,http,69.84.182.210:80,False,170.51267623901,98935,1009,98.9904346434,69.84.182.210
True,1763478446.9646,elite,115.92600388875,1742540773.6563,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663412,1765216683.4683,80,http,69.84.182.163:80,False,36.0267162323,98868,3298,96.771920208288,69.84.182.163
True,1763482306.4404,elite,115.9858609072,1742575992.8168,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663594,1765216682.8684,80,http,216.205.52.157:80,False,162.25481033325,95932,3100,96.869698683254,216.205.52.157
True,1763483196.4872,elite,142.68313361746,1761065082.365,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764695300,1765216682.4339,80,http,102.177.176.233:80,False,218.8413143158,27362,592,97.882235100522,102.177.176.233
True,1764740756.9753,elite,149.71114902333,1764740756.9753,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764740757,1765216682.369,80,http,45.67.215.120:80,False,85.935354232788,3035,0,100.0,45.67.215.120
True,1765206349.4502,elite,139.07256897758,1765206349.4502,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206350,1765216682.2397,80,http,141.101.114.156:80,False,52.262783050537,68,0,100.0,141.101.114.156
True,1763480948.1995,elite,116.12465463395,1742427279.4156,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764664279,1765216681.6524,80,http,170.114.45.124:80,False,75.314283370972,95146,1096,98.861204048129,170.114.45.124
True,1763477188.3865,elite,115.87197483343,1742334176.4365,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764664520,1765216681.3388,80,http,102.177.176.132:80,False,31.649112701416,93308,4733,95.172427861813,102.177.176.132
True,1763477413.2852,elite,116.76227081496,1745120072.9365,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Redwood City,North America,,United States,US,,True,"Cloudflare London, LLC",37.3767,-122.0198,False,"Box, Inc",True,California,success,America/Los_Angeles,94086,1764663514,1765216681.0559,80,http,103.116.7.114:80,False,16.076564788818,95062,2739,97.199415138905,103.116.7.114
True,1765216621.2879,elite,1582.3957833004,1721610935.5091,AS29256 STE PDN Internal AS,INT-PDN-STE-AS,Damascus,Asia,AS,Syria,SY,Al Mouhajrin,False,Syrian Telecom,33.5176,36.2904,False,Bitakat Company LTD,True,Damascus Governorate,success,Asia/Damascus,,1764663876,1765216680.9423,80,http,185.235.16.12:80,False,7690.0546550751,143108,31591,81.916897062948,185.235.16.12
True,1765206886.4346,elite,120.01223706487,1765206886.4346,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206886,1765216680.9325,80,http,141.101.113.232:80,False,36.15140914917,67,0,100.0,141.101.113.232
True,1763482401.0876,elite,115.14780779572,1720481908.5194,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663508,1765216679.6808,80,http,185.238.228.152:80,False,83.411693572998,96830,6034,94.134002177633,185.238.228.152
True,1763476697.4041,elite,118.67666215894,1753335514.7584,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764829192,1765216679.6795,80,http,216.205.52.195:80,False,120.50747871399,79997,196,99.755589639994,216.205.52.195
True,1765216263.79,elite,2834.9964883592,1765107669.8274,AS48011 Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,DigiTurunc,Istanbul,Asia,AS,Türkiye,TR,,False,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,41.0317,28.6811,False,Turunc smart bilgisayar Teknoloji ve dis ticaret limited,False,Istanbul,success,Europe/Istanbul,34515,1765107670,1765216679.454,80,http,185.227.138.121:80,False,363.73376846313,594,118,83.426966292135,185.227.138.121
True,1763480986.6545,elite,116.08295974632,1742484172.2079,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663819,1765216679.4532,80,http,69.84.182.97:80,False,151.20339393616,98574,3376,96.688572829819,69.84.182.97
True,1763480234.4987,elite,115.29437398041,1720481921.1773,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663469,1765216679.3038,80,http,185.238.228.133:80,False,211.60817146301,96331,4775,95.277233794236,185.238.228.133
True,1763482427.4241,elite,142.58737252149,1761065654.782,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764695651,1765216677.6061,80,http,102.177.176.46:80,False,102.88619995117,27397,596,97.870896295502,102.177.176.46
True,1763476676.9897,elite,127.34771280358,1756297305.0682,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764766222,1765216677.4439,80,http,170.114.45.30:80,False,55.081129074097,59475,183,99.693251533742,170.114.45.30
True,1763480676.7827,elite,115.31488737353,1742571020.498,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663813,1765216677.3091,80,http,69.84.182.207:80,False,42.730331420898,98743,3102,96.954195100398,69.84.182.207
True,1765009398.5447,elite,115.8027526698,1720481729.2359,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663711,1765216677.175,80,http,185.238.228.30:80,False,234.77077484131,96171,2449,97.51673088623,185.238.228.30
True,1763949351.9942,elite,115.78332155501,1742385708.0526,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663873,1765216677.1579,80,http,69.84.182.142:80,False,203.95493507385,98776,3464,96.611893583725,69.84.182.142
True,1765020530.7828,elite,141.71368751572,1761067592.4799,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764697318,1765216677.0606,80,http,102.177.176.131:80,False,326.89619064331,27424,600,97.858978018841,102.177.176.131
True,1764950088.7648,elite,115.83346862098,1742333585.7608,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663976,1765216676.9109,80,http,102.177.176.170:80,False,485.99219322205,93334,4660,95.244606812662,102.177.176.170
True,1763477053.8216,elite,115.84164015189,1742636096.3216,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663889,1765216676.9049,80,http,45.67.215.177:80,False,232.70630836487,96371,3303,96.686197002227,45.67.215.177
True,1763476508.5752,elite,116.2582508049,1742472349.7536,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663466,1765216676.517,80,http,69.84.182.243:80,False,141.7772769928,98534,1024,98.971453825911,69.84.182.243
True,1764950229.3929,elite,115.20616976286,1750609822.4499,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764664165,1765216675.9061,80,http,69.84.182.21:80,False,114.64953422546,98362,195,99.802144951652,69.84.182.21
True,1763476558.4461,elite,115.75403034839,1742385962.1926,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663994,1765216675.8397,80,http,45.67.215.240:80,False,31.704187393188,96220,3460,96.528892455859,45.67.215.240
True,1765020437.8971,elite,126.92623000922,1756298378.3747,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764767157,1765216675.762,80,http,69.84.182.239:80,False,203.87434959412,61762,189,99.694920178851,69.84.182.239
True,1764740230.7851,elite,141.7206271525,1764740230.7851,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764740231,1765216675.6782,80,http,108.162.193.249:80,False,242.30766296387,3127,0,100.0,108.162.193.249
True,1763476674.3418,elite,115.14863906408,1750619605.6955,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764663604,1765216675.5376,80,http,108.162.192.88:80,False,219.53964233398,98260,130,99.867872751296,108.162.192.88
True,1763476437.3136,elite,115.88693939578,1722083366.7287,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663626,1765216675.0082,80,http,69.84.182.32:80,False,307.59024620056,99018,3727,96.372572874592,69.84.182.32
True,1765149279.7794,elite,127.60876099528,1756296381.4201,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764764670,1765216674.8749,80,http,102.177.176.150:80,False,32.726764678955,57375,1272,97.831091104404,102.177.176.150
True,1763479662.2542,elite,114.79687399103,1750339974.157,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764854450,1765216674.871,80,http,185.238.228.201:80,False,25.722503662109,96472,755,99.223466732492,185.238.228.201
True,1763483650.6975,elite,127.13100086786,1755849847.8311,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764923164,1765216674.824,80,http,102.177.176.122:80,False,54.670810699463,60370,1264,97.949183892008,102.177.176.122
True,1765207592.7286,elite,137.43981980441,1765207592.7286,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765207593,1765216674.4632,80,http,141.101.113.186:80,False,71.738243103027,57,0,100.0,141.101.113.186
True,1763950467.7635,elite,126.73894076037,1756298369.0746,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764766738,1765216674.4614,80,http,69.84.182.89:80,False,120.64552307129,61740,197,99.681934869303,69.84.182.89
True,1763476432.0035,elite,115.64833831329,1720503812.8153,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1764663257,1765216673.294,80,http,141.101.113.2:80,False,173.44856262207,96691,4555,95.501056831875,141.101.113.2
True,1765009422.3874,elite,116.40576870065,1742332705.8107,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764664327,1765216672.0783,80,http,102.177.176.167:80,False,63.700437545776,92964,2179,97.709763198554,102.177.176.167
True,1765216672.0778,elite,1185.6629123133,1752586435.7393,AS63949 Akamai Connected Cloud,AKAMAI-LINODE-AP,Tokyo,Asia,AS,Japan,JP,,True,"Akamai Technologies, Inc.",35.6893,139.6899,False,"Linode, LLC",True,Tokyo,success,Asia/Tokyo,151-0053,1764680770,1765216672.0778,8080,http,139.162.78.109:8080,False,925.2769947052,34045,51937,39.595496731874,139.162.78.109
True,1763476465.039,elite,116.21340747221,1742546469.5509,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663527,1765216672.0753,80,http,170.114.45.38:80,False,95.132350921631,95220,794,99.173037265399,170.114.45.38
True,1765175719.8134,elite,115.6601557398,1742486564.707,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663333,1765216671.8717,80,http,170.114.45.155:80,False,52.950382232666,95140,3379,96.570204732082,170.114.45.155
True,1765087449.9557,elite,115.78721616117,1742393741.8412,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663709,1765216671.8055,80,http,170.114.45.149:80,False,119.76170539856,95182,1099,98.858549454202,170.114.45.149
True,1765192136.3094,elite,115.39616085307,1742492154.7417,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663573,1765216671.6447,80,http,69.84.182.128:80,False,79.422950744629,98832,3362,96.710178679766,69.84.182.128
True,1763483201.2332,elite,116.73457614502,1742334439.7534,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663577,1765216671.3034,80,http,102.177.176.158:80,False,65.013408660889,92985,2174,97.715402641894,102.177.176.158
True,1765175972.6864,elite,121.37183727216,1754411094.3711,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1764694883,1765216671.2444,80,http,108.162.193.188:80,False,65.338134765625,74892,132,99.824056301983,108.162.193.188
True,1765209301.3033,elite,153.74369824186,1765209301.3033,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1765209302,1765216670.9886,80,http,8.35.211.228:80,False,72.362899780273,47,0,100.0,8.35.211.228
True,1765192243.3542,elite,146.86082012441,1764743059.947,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1764743060,1765216670.6157,80,http,8.35.211.25:80,False,190.3715133667,3092,1,99.967668929842,8.35.211.25
True,1765100158.1214,elite,116.13021850401,1742335915.4122,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764663481,1765216670.4211,80,http,102.177.176.5:80,False,87.658882141113,92915,2147,97.741473985399,102.177.176.5
True,1765206263.9122,elite,163.0264208867,1765206263.9122,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206264,1765216669.8812,80,http,141.101.113.249:80,False,83.613634109497,65,0,100.0,141.101.113.249
True,1763480248.5641,elite,116.31317181191,1742405440.1903,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764664435,1765216669.7251,80,http,216.205.52.229:80,False,122.563123703,95887,3474,96.503658377029,216.205.52.229
True,1763479858.929,elite,121.75160986073,1754408202.7736,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764691670,1765216669.6952,80,http,45.67.215.190:80,False,193.51601600647,73185,206,99.719311632216,45.67.215.190
True,1765009308.3469,elite,115.81803680372,1742333391.3974,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764664664,1765216669.3895,80,http,102.177.176.29:80,False,69.236993789673,93067,4564,95.32525529801,102.177.176.29
True,1763476462.3736,elite,115.61543626495,1742458952.2418,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1764663781,1765216669.2852,80,http,216.205.52.198:80,False,85.839986801147,96082,3412,96.57064747623,216.205.52.198
True,1763476634.4111,elite,115.42726533406,1720480878.199,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1764663432,1765216668.9573,80,http,185.238.228.186:80,False,57.195425033569,96785,5879,94.273552559807,185.238.228.186
True,1763482014.2799,elite,141.12840808358,1761066172.6828,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1764695541,1765216668.4629,80,http,102.177.176.208:80,False,71.656942367554,27432,592,97.88752497859,102.177.176.208
True,1763476443.3097,elite,115.88213666493,1742446197.641,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663897,1765216668.3466,80,http,170.114.45.52:80,False,368.89243125916,95483,3458,96.504987821025,170.114.45.52
True,1763478491.2883,elite,115.87883494585,1742421662.1956,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764664288,1765216668.2678,80,http,45.67.215.22:80,False,240.64993858337,96457,3525,96.474365385769,45.67.215.22
True,1765206315.2987,elite,144.28963661194,1765206315.2987,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765206315,1765216668.1132,80,http,141.101.113.116:80,False,95.933675765991,70,0,100.0,141.101.113.116
True,1763478541.2371,elite,115.32457289342,1742338495.5884,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663789,1765216667.2257,80,http,45.67.215.11:80,False,294.50726509094,96321,3486,96.507259009889,45.67.215.11
True,1763476539.5145,elite,116.10956805708,1742477755.6595,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764663828,1765216667.1637,80,http,45.67.215.246:80,False,686.38825416565,96648,3876,96.144204369106,45.67.215.246
True,1763477913.5234,elite,116.06143080824,1742466476.8766,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1764663710,1765216666.7029,80,http,69.84.182.238:80,False,92.821836471558,98470,3947,96.146147612213,69.84.182.238
True,1765175946.4667,elite,116.45719480944,1742476381.6755,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1764663972,1765216666.6583,80,http,170.114.45.54:80,False,88.986158370972,95183,1017,98.942827442827,170.114.45.54
True,1764742380.9104,elite,138.71519862528,1764742380.9104,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1764742381,1765216666.6546,80,http,45.67.215.141:80,False,86.823225021362,3043,0,100.0,45.67.215.141
True,1765205584.2319,elite,165.01113110118,1765205584.2319,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1765205584,1765216666.358,80,http,141.101.113.209:80,False,234.62867736816,72,0,100.0,141.101.113.209
True,1765208220.6364,elite,152.84315326758,1765208220.6364,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1765208221,1765216666.167,80,http,8.35.211.194:80,False,173.23851585388,57,0,100.0,8.35.211.194
