alive,alive_since,anonymity,average_timeout,first_seen,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update
true,1763156283.8949,transparent,5892.6252153658,1760845709.2681,1763156283.8949,8090,http,182.252.79.83:8090,false,8337.5909328461,1681,15165,9.978629941826,182.252.79.83,"AS23923 Agni Systems Limited",AGNI-AS,Dhaka,Asia,AS,Bangladesh,BD,,false,"Agni Systems Limited",23.7729,90.3657,true,"Agni Systems Limited",true,"Dhaka Division",success,Asia/Dhaka,1207,1762660338
true,1763055076.0466,transparent,6311.3947158641,1753094163.9289,1763055076.0466,8080,http,41.70.10.14:8080,false,4352.2975444794,8248,58551,12.34749023189,41.70.10.14,"AS37215 Malawi Research and Education Network - MAREN",MAREN,Zomba,Africa,AF,Malawi,MW,,false,"Malawi Research and Education Network - MAREN",-15.3733,35.3145,false,"Malawi Research and Education Network - MAREN",true,"Southern Region",success,Africa/Blantyre,,1762848771
true,1763041611.9463,transparent,3998.4442392985,1763039960.4529,1763041611.9463,8099,http,103.253.127.154:8099,false,1565.3595924377,3,6,33.333333333333,103.253.127.154,"AS150989 PT Media Akses Telematika",IDNIC-DMINE-AS-ID,Jombang,Asia,AS,Indonesia,ID,,false,"PT Media Akses Telematika",-6.2928,106.681,false,"PT Media Akses Telematika",true,"West Java",success,Asia/Jakarta,61419,1763041026
true,1762972409.863,transparent,10155.589959433,1762350371.7607,1762972409.863,9669,http,119.2.48.18:9669,false,4063.7485980988,241,4248,5.3686789930942,119.2.48.18,"AS55666 PT Media Sarana Data",GMEDIA-AS-ID,Jagirsidosermo,Asia,AS,Indonesia,ID,,false,GMEDIA,-7.30678,112.755,false,,false,"East Java",success,Asia/Jakarta,,1762956722
true,1762828346.2013,transparent,5426.9407386115,1761166444.6323,1762828346.2013,1111,http,103.167.170.70:1111,false,8564.3467903137,1865,10043,15.661740006718,103.167.170.70,"AS141983 PT Rajeg Media Telekomunikasi",IDNIC-RAJEGNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Rajeg Media Telekomunikasi",-6.2374,106.8181,false,"PT Rajeg Media Telekomunikasi",false,Jakarta,success,Asia/Jakarta,12710,1762376310
true,1762770587.5018,transparent,2504.7187969602,1762759691.3257,1762770587.5018,8085,http,109.224.242.13:8085,false,1863.2152080536,29,52,35.802469135802,109.224.242.13,,,Antakya,Asia,AS,Turkey,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti",36.223,36.1567,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti",false,Hatay,success,Europe/Istanbul,31120,1762759693
true,1762740350.0446,elite,110.80453816829,1720614254.0034,1762740350.0446,80,http,173.245.49.199:80,false,72.540760040283,78564,2345,97.101682136722,173.245.49.199,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244086
true,1762740029.3409,elite,110.12199551449,1720612071.6001,1762740348.5069,80,http,173.245.49.169:80,false,205.70707321167,78571,2346,97.10073284971,173.245.49.169,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244470
true,1762740338.4969,elite,110.10533818951,1721717289.0565,1762740338.4969,80,http,173.245.49.173:80,false,42.512655258179,78544,1793,97.768151661128,173.245.49.173,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244131
true,1762740336.0249,elite,110.61414838939,1750609524.554,1762740336.0249,80,http,173.245.49.185:80,false,105.16428947449,78542,113,99.856334625898,173.245.49.185,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243896
true,1762740025.2708,elite,109.53929606772,1723561175.794,1762740331.585,80,http,173.245.49.222:80,false,370.7480430603,79585,4865,94.239194789816,173.245.49.222,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243792
true,1762740301.6841,elite,110.38205996827,1750610138.9947,1762740321.3065,80,http,173.245.49.43:80,false,71.420907974243,78525,104,99.86773327907,173.245.49.43,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243947
true,1762740034.3994,elite,109.90455456288,1750609631.7619,1762740305.9829,80,http,173.245.49.102:80,false,281.81862831116,78552,103,99.869048375818,173.245.49.102,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243755
true,1762740222.7141,elite,121.10422868807,1722340606.8907,1762740300.7677,80,http,173.245.49.116:80,false,43.338298797607,44007,3902,91.855392514976,173.245.49.116,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243992
true,1762740289.0243,elite,110.22769279067,1722235467.9106,1762740289.0243,80,http,173.245.49.86:80,false,335.15644073486,78650,3996,95.164920262324,173.245.49.86,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243674
true,1762740265.99,elite,109.04574041947,1720452615.3203,1762740265.99,80,http,173.245.49.112:80,false,57.267189025879,79052,4915,94.146509938428,173.245.49.112,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244234
true,1762740255.0433,elite,110.19366545979,1750610312.3256,1762740255.0433,80,http,173.245.49.225:80,false,20.024538040161,78480,98,99.875283158136,173.245.49.225,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243991
true,1762740250.9228,elite,108.91593683027,1720524085.7677,1762740250.9228,80,http,173.245.49.161:80,false,83.7562084198,79345,4591,94.530356462066,173.245.49.161,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244075
true,1762740221.3641,elite,110.01615658706,1750609600.2329,1762740221.3641,80,http,173.245.49.119:80,false,60.081481933594,78509,103,99.868976746553,173.245.49.119,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243730
true,1762740026.7547,elite,110.26309065657,1722338701.5247,1762740204.2477,80,http,173.245.49.66:80,false,67.487001419067,78517,4015,95.135220278195,173.245.49.66,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244247
true,1762740176.9967,elite,110.05563237197,1720569775.8062,1762740176.9967,80,http,173.245.49.163:80,false,272.63045310974,78485,1514,98.107476343454,173.245.49.163,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244113
true,1762740070.0442,elite,109.62628712477,1722189653.3306,1762740131.8928,80,http,173.245.49.219:80,false,141.19124412537,78486,4437,94.649252921385,173.245.49.219,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244056
true,1762740125.9246,elite,110.5656124955,1722339126.4259,1762740125.9246,80,http,173.245.49.229:80,false,251.52039527893,78707,4048,95.108452661471,173.245.49.229,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244567
true,1762740122.5019,elite,110.24232522366,1750609494.7053,1762740122.5019,80,http,173.245.49.242:80,false,49.593687057495,78491,100,99.872758967312,173.245.49.242,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244520
true,1762740105.0597,elite,110.10010793574,1720553719.5464,1762740105.0597,80,http,173.245.49.85:80,false,173.81858825684,78559,1578,98.030872131475,173.245.49.85,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244226
true,1762717004.4453,transparent,5491.6636634756,1762547027.2991,1762717004.4453,8082,http,157.15.36.41:8082,false,9947.3586082458,54,1029,4.9861495844875,157.15.36.41,"AS152446 Flynet Networking System",FLYNET-AS-AP,Mymensingh,Asia,AS,Bangladesh,BD,,false,"Flynet Networking System",24.7564,90.4065,false,"Flynet Networking System",false,"Mymensingh Division",success,Asia/Dhaka,2200,1762582363
true,1762548954.0061,transparent,4953.691895935,1758384508.9678,1762548954.0061,8083,http,121.240.126.113:8083,false,13394.429206848,3848,25763,12.995170713586,121.240.126.113,"AS4755 TATA Communications formerly VSNL is Leading ISP",TATACOMM-AS,Delhi,Asia,AS,India,IN,,false,"Tata Communications Limited",28.6542,77.2373,false,VSNL,true,"National Capital Territory of Delhi",success,Asia/Kolkata,110001,1762015887
true,1762538590.6094,transparent,7096.2749881116,1733863269.6562,1762538590.6094,8080,http,209.14.98.6:8080,false,8292.1917438507,25269,97860,20.522378968399,209.14.98.6,"AS265629 FIBERNET",FIBERNET,Repelón,"South America",SA,Colombia,CO,,false,AGIS,10.4952,-75.1245,false,FiberComm,true,Atlántico,success,America/Bogota,,1762337072
true,1762506419.6871,transparent,5284.9466312222,1762376166.4778,1762506419.6871,8080,http,37.237.224.164:8080,false,6541.8219566345,205,764,21.155830753354,37.237.224.164,"AS199739 Earthlink Telecommunications Equipment Trading & Services DMCC",Earthlink-DMCC-IQ,Baghdad,Asia,AS,Iraq,IQ,,false,EarthLinkTelecommunications,33.3152,44.3661,false,"EarthLink Ltd.",false,Baghdad,success,Asia/Baghdad,,1762376167
true,1762498671.2473,anonymous,5729.4104806584,1758833516.4424,1762498671.2473,8085,http,154.19.44.22:8085,false,10500.90098381,3391,24081,12.343476994758,154.19.44.22,"AS153822 PT EMLIMA KONEKSI NUSANTARA",IDNIC-EKONEK-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT EMLIMA KONEKSI NUSANTARA",-6.2352,106.9922,false,"PT EMLIMA KONEKSI NUSANTARA",true,"West Java",success,Asia/Jakarta,17213,1762462837
true,1762477540.8236,transparent,4947.9630173377,1762375499.0006,1762477540.8236,8080,http,46.152.153.247:8080,false,4164.3028259277,159,606,20.78431372549,46.152.153.247,"AS35819 Etihad Etisalat, a joint stock company",Mobily-AS,Riyadh,Asia,AS,"Saudi Arabia",SA,,false,"Etihad Etisalat",24.6869,46.7224,true,,false,"Riyadh Region",success,Asia/Riyadh,09848,1762375502
true,1762469771.9584,transparent,4668.6610095203,1762440231.7004,1762469771.9584,8080,http,102.23.237.121:8080,false,3724.9751091003,64,150,29.906542056075,102.23.237.121,"AS327750 JENNY INTERNET (PTY) LTD",JENNY-INTERNET,Potchefstroom,Africa,AF,"South Africa",ZA,,false,"JENNY INTERNET (PTY) LTD",-26.7168,27.1054,false,"Jenny Internet cc",false,"North West",success,Africa/Johannesburg,2531,1762440245
true,1762432519.3965,transparent,6810.1274774601,1750602791.5745,1762432519.3965,8080,http,103.41.250.97:8080,false,6585.6628417969,4210,40536,9.4086622267912,103.41.250.97,"AS58369 PT. Fiber Networks Indonesia",FIBERNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Fiber Networks Indonesia",-6.2114,106.8446,false,"PT Moores Rowland Indonesia",true,Jakarta,success,Asia/Jakarta,12860,1762336347
true,1762408432.5234,anonymous,4224.5201599307,1762349518.2055,1762408432.5234,8080,http,45.158.10.135:8080,false,2973.7696647644,164,288,36.283185840708,45.158.10.135,"AS139989 CV Atha Media Prima",IDNIC-ATHAMEDIANET-AS-ID,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",false,"CV Atha Media Prima",1.35208,103.82,false,"Private Customer",true,"North West",success,Asia/Singapore,858877,1762349519
true,1762226076.0774,transparent,10425.391435623,1762225575.4273,1762226076.0774,8089,http,160.19.178.44:8089,false,10425.391435623,1,1,50,160.19.178.44,"AS152787 PT Jaringan Cyber Evo",IDNIC-CYBEREVO-AS-ID,Teluknaga,Asia,AS,Indonesia,ID,,false,"PT Jaringan Cyber Evo",-6.09889,106.638,false,Cyberevo,true,"West Java",success,Asia/Jakarta,,1762226096
true,1762188161.0802,transparent,6814.3384938007,1747247338.8445,1762188161.0802,999,http,204.157.251.210:999,false,9108.6733341217,7886,83365,8.6420970729088,204.157.251.210,"AS272868 SEQURE NETWORKS SRL","SEQURE NETWORKS SRL","El Factor","North America",NA,"Dominican Republic",DO,,false,"Sequre Networks SRL",19.3174,-69.879,false,AGIS,true,"Provincia María Trinidad Sánchez",success,America/Santo_Domingo,33000,1761639328
true,1762063618.7643,transparent,3355.7922491575,1761458570.3992,1762063618.7643,9107,http,113.11.64.137:9107,false,646.20137214661,643,3477,15.606796116505,113.11.64.137,"AS7565 BDCOM-BD",BDCOM-BD,Dhaka,Asia,AS,Bangladesh,BD,,false,"BDCOM Online Limited",23.7729,90.3657,false,"BDCOM Online Limited",true,"Dhaka Division",success,Asia/Dhaka,1207,1761460389
true,1761893744.6266,transparent,5470.7922074255,1759337253.6143,1761893744.6266,3125,http,103.156.141.27:3125,false,5942.1374797821,3131,15674,16.649827173624,103.156.141.27,"AS149883 PT Tekling Media Telematika",IDNIC-PLAYONE-AS-ID,Jember,Asia,AS,Indonesia,ID,,false,"PT Tekling Media Telematika",-8.17211,113.7,false,"PT Tekling Media Interkoneksi",true,"East Java",success,Asia/Jakarta,,1761758292
true,1761817676.0395,elite,4670.5644526216,1720483958.926,1761817676.0395,8081,http,47.250.51.110:8081,false,2570.8079338074,3213,332125,0.95813775951428,47.250.51.110,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Kuala Lumpur",Asia,AS,Malaysia,MY,,true,"Alibaba Cloud LLC",3.1408,101.6852,false,"Alibaba Cloud - MY",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1761732471
true,1761811895.3711,elite,5624.9322984564,1756166231.8462,1761811895.3711,3138,http,80.75.213.22:3138,false,7546.3638305664,3321,27264,10.858263854831,80.75.213.22,"AS215708 Mobin Arvand Infrastructure Company LTD",mobinidc,Tehran,Asia,AS,Iran,IR,"District 2",false,"Mobin Arvand Infrastructure Company LTD",35.7338,51.3775,false,MobinHostInfrastructure,true,Tehran,success,Asia/Tehran,,1761639606
true,1761799665.0302,elite,2063.8160247842,1761153158.7957,1761799665.0302,8082,http,95.173.218.78:8082,false,1267.0078277588,3443,966,78.090269902472,95.173.218.78,"AS60068 Datacamp Limited",CDN77,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"DataCamp Limited",1.35208,103.82,false,"CDN77 Singapore",false,"North West",success,Asia/Singapore,858877,1761757978
true,1761763658.2307,transparent,5449.3042263748,1753688613.365,1761763658.2307,1111,http,103.189.249.204:1111,false,6010.3616714478,5791,48395,10.6872623925,103.189.249.204,"AS149888 PT Berkah Media Kusuma Vision",IDNIC-KUSUMAVISION-AS-ID,Jatiroto,Asia,AS,Indonesia,ID,,false,"PT Berkah Media Kusuma Vision",-7.88333,111.117,true,"PT Berkah Media Kusuma Vision",true,"Central Java",success,Asia/Jakarta,,1761639026
true,1761709791.9145,elite,2033.0878983014,1761153566.2633,1761709791.9145,8081,http,95.173.218.71:8081,false,467.54789352417,3002,821,78.524718807219,95.173.218.71,"AS60068 Datacamp Limited",CDN77,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"DataCamp Limited",1.35208,103.82,false,"CDN77 Singapore",false,"North West",success,Asia/Singapore,858877,1761153568
true,1761645195.6761,transparent,5809.1712863918,1757474201.3539,1761645195.6761,40033,http,131.72.68.160:40033,false,7179.6510219574,4152,24471,14.505817000314,131.72.68.160,"AS61758 TOP NET SERVIÇOS LTDA","TOP NET SERVIÇOS LTDA",Aracaju,"South America",SA,Brazil,BR,,false,"TOP NET SERVIÇOS LTDA",-10.9823,-37.1033,false,"TOP NET SERVIÇOS LTDA",true,Sergipe,success,America/Maceio,49000,1761104003
true,1761591941.4443,elite,1786.2535838388,1761153492.8875,1761591941.4443,8082,http,95.173.218.66:8082,false,1361.5763187408,2311,723,76.170072511536,95.173.218.66,"AS60068 Datacamp Limited",CDN77,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"DataCamp Limited",1.35208,103.82,false,"CDN77 Singapore",true,"North West",success,Asia/Singapore,858877,1761153493
true,1761550758.5529,elite,6989.1525374518,1761519055.6523,1761550758.5529,20004,http,129.226.150.86:20004,false,3990.6320571899,27,178,13.170731707317,129.226.150.86,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Tencent Cloud Computing (Beijing) Co",1.352,103.8198,false,,false,"North West",success,Asia/Singapore,858877,1761520559
true,1761448005.7991,elite,7133.8831484973,1710540251.7169,1761448005.7991,8080,http,182.93.85.225:8080,false,10543.107032776,35941,571988,5.912039070352,182.93.85.225,"AS4007 Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal",SUBISU-CABLENET-AS-AP,Kathmandu,Asia,AS,Nepal,NP,,false,"Subisu D85",27.7108,85.3251,false,,true,"Bagmati Province",success,Asia/Kathmandu,,1761244401
true,1761278974.1627,elite,2094.494518396,1761165171.103,1761279028.0107,8080,http,172.237.80.233:8080,false,624.33886528015,444,368,54.679802955665,172.237.80.233,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Singapore,Asia,AS,Singapore,SG,Changi,true,"Akamai Technologies, Inc.",1.3586,103.99,false,"Akamai Technologies, Inc.",false,"South East",success,Asia/Singapore,819643,1761165172
true,1761213057.4325,transparent,4410.6679007331,1760570737.3453,1761213057.4325,6565,http,121.200.61.221:6565,false,5994.8873519897,374,4398,7.837384744342,121.200.61.221,"AS55828 Drik ICT Ltd",DRIK-BD,Dhaka,Asia,AS,Bangladesh,BD,,false,"Drik ICT Ltd",23.7729,90.3657,false,Drik,true,"Dhaka Division",success,Asia/Dhaka,1207,1761177366
true,1761176043.0455,elite,584.11445525976,1761155111.9349,1761176043.0455,8081,http,95.173.218.76:8081,false,631.1628818512,156,1,99.363057324841,95.173.218.76,"AS60068 Datacamp Limited",CDN77,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"DataCamp Limited",1.35208,103.82,false,"CDN77 Singapore",false,"North West",success,Asia/Singapore,858877,1761155117
true,1761175781.1845,elite,634.34729419771,1761151446.6729,1761175943.2858,8082,http,95.173.218.80:8082,false,684.84044075012,183,2,98.918918918919,95.173.218.80,"AS60068 Datacamp Limited",CDN77,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"DataCamp Limited",1.35208,103.82,false,"CDN77 Singapore",false,"North West",success,Asia/Singapore,858877,1761151457
true,1761175901.2583,elite,584.51686674549,1761155181.5369,1761175901.2583,8082,http,95.173.218.76:8082,false,618.95322799683,155,1,99.358974358974,95.173.218.76,"AS60068 Datacamp Limited",CDN77,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"DataCamp Limited",1.35208,103.82,false,"CDN77 Singapore",false,"North West",success,Asia/Singapore,858877,1761155182
true,1761175712.2221,elite,569.10076295176,1761155137.6838,1761175892.963,8081,http,95.173.218.79:8081,false,472.24307060242,155,2,98.726114649682,95.173.218.79,"AS60068 Datacamp Limited",CDN77,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"DataCamp Limited",1.35208,103.82,false,"CDN77 Singapore",false,"North West",success,Asia/Singapore,858877,1761155138
true,1761156773.6377,elite,7118.3818597408,1750185794.2592,1761156773.6377,80,http,173.181.142.228:80,false,1034.1289043427,2425,30550,7.3540561031084,173.181.142.228,"AS852 TELUS Communications Inc.",ASN852,Surrey,"North America",NA,Canada,CA,,false,"TELUS Communications Inc.",49.1378,-122.8521,true,"TELUS Mobility HSPA Static",true,"British Columbia",success,America/Vancouver,V3W,1761127999
true,1761117375.4096,transparent,4389.0997809033,1760452144.4954,1761117375.4096,10521,http,202.191.121.99:10521,false,913.38419914246,215,2617,7.5918079096045,202.191.121.99,"AS24556 Bijoy Online Ltd. Multihome Internet Service Provider",BIJOY-BD-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Bijoy Online Ltd",23.7804,90.406,false,BIJOY,false,"Dhaka Division",success,Asia/Dhaka,1208,1761060291
true,1761107392.926,elite,734.5466931155,1759368295.6345,1761107392.926,80,http,213.142.156.97:80,false,435.7054233551,12253,601,95.324412634199,213.142.156.97,"AS207459 TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.",AS-TEKNOSOS-INT,Istanbul,Asia,AS,Türkiye,TR,,false,"Teknosos Bilisim Hizmetleri VE Tic. Ltd. Sti.",41.0679,29.0318,true,"Teknosos Bilisim Hizmetleri VE Tic. Ltd. STI",true,Istanbul,success,Europe/Istanbul,34340,1760578014
true,1761104001.693,transparent,5364.5857932472,1753857520.2828,1761104001.693,8081,http,103.126.87.155:8081,false,9520.2965736389,5731,28508,16.738222494816,103.126.87.155,"AS138109 PT. Rasi Bintang Perkasa",RASIBINTANG-AS-ID,Selogiri,Asia,AS,Indonesia,ID,,false,"PT. Rasi Bintang Perkasa",-7.78333,110.867,true,Rasibintang,true,"Central Java",success,Asia/Jakarta,,1761033964
true,1761094997.7772,transparent,6044.9504601563,1750609351.4316,1761095057.5971,8080,http,103.148.131.87:8080,false,2952.8136253357,6409,60919,9.5190708174905,103.148.131.87,"AS141127 PT Anugerah Cimanuk Raya",IDNIC-CDNNET-AS-ID,Indramayu,Asia,AS,Indonesia,ID,,false,"PT Anugerah Cimanuk Raya",-6.32639,108.32,false,"PT Tusaba Sinergy Abadi",true,"West Java",success,Asia/Jakarta,,1761034023
true,1761081354.2356,transparent,6521.4308332182,1750931782.8153,1761081354.2356,999,http,164.163.73.141:999,false,9297.4579334259,4042,18844,17.661452416324,164.163.73.141,"AS265767 GRUPO INMA S.A","GRUPO INMA S.A","Santa Rosa de Copán","North America",NA,Honduras,HN,,false,"Grupo Inma S.A",14.7705,-88.7846,false,"Diser Solution",true,"Copán Department",success,America/Tegucigalpa,,1761033894
true,1761042990.8341,transparent,6316.4927923477,1744129917.1382,1761043005.5625,999,http,38.183.182.242:999,false,5035.4075431824,5237,53809,8.8693560952478,38.183.182.242,"AS273084 FORZA BUSSINES S.A.C.","FORZA BUSSINES S.A.C.",Huaura,"South America",SA,Peru,PE,,false,"Forza Bussines S.A.C.",-11.0617,-77.5977,false,"Forza Bussines S.A.C",true,"Lima region",success,America/Lima,,1761033928
true,1761012555.7271,elite,105.26862257976,1750609875.5279,1761012875.0461,80,http,173.245.49.160:80,false,200.82235336304,66422,98,99.852675886951,173.245.49.160,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760429584
true,1761012599.3676,elite,109.76143919231,1720552019.05,1761012832.9591,80,http,173.245.49.105:80,false,155.85613250732,48140,1602,96.779381609103,173.245.49.105,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760639591
true,1761012579.048,elite,104.01765869431,1720525327.4804,1761012739.9115,80,http,173.245.49.122:80,false,235.06212234497,67000,4235,94.054888748508,173.245.49.122,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760429713
true,1761012710.5118,elite,104.87770377459,1722160375.0212,1761012710.5118,80,http,173.245.49.91:80,false,58.747529983521,66689,3625,94.844554427283,173.245.49.91,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760429477
true,1761012627.8697,elite,103.92045946472,1721971023.1289,1761012685.1623,80,http,173.245.49.16:80,false,23.260831832886,66655,4086,94.224000226177,173.245.49.16,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760429277
true,1761012618.8813,elite,105.28446940298,1722340237.5718,1761012648.5374,80,http,173.245.49.48:80,false,20.105600357056,66536,4050,94.262318306746,173.245.49.48,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760429329
true,1761012542.1782,elite,105.6681097155,1750610299.1753,1761012597.8424,80,http,173.245.49.232:80,false,170.9611415863,66529,95,99.857408741595,173.245.49.232,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1760429568
